,mass A,,
t,x,y,
0.000,0.111,-5.387E-2
0.017,0.110,-5.831E-2
0.033,0.110,-6.176E-2
0.050,0.109,-6.462E-2
0.067,0.109,-6.638E-2
0.083,0.109,-6.654E-2
0.100,0.109,-6.565E-2
0.117,0.109,-6.356E-2
0.133,0.109,-6.035E-2
0.150,0.110,-5.645E-2
0.167,0.110,-5.157E-2
0.183,0.111,-4.664E-2
0.200,0.112,-4.145E-2
0.217,0.112,-3.657E-2
0.233,0.113,-3.126E-2
0.250,0.114,-2.668E-2
0.267,0.114,-2.280E-2
0.283,0.115,-1.993E-2
0.300,0.116,-1.771E-2
0.317,0.116,-1.640E-2
0.333,0.117,-1.620E-2
0.350,0.117,-1.685E-2
0.367,0.118,-1.845E-2
0.383,0.118,-2.106E-2
0.400,0.119,-2.481E-2
0.417,0.119,-2.949E-2
0.433,0.119,-3.456E-2
0.450,0.119,-4.017E-2
0.467,0.119,-4.592E-2
0.483,0.119,-5.164E-2
0.500,0.119,-5.672E-2
0.517,0.118,-6.129E-2
0.533,0.118,-6.500E-2
0.550,0.117,-6.763E-2
0.567,0.116,-6.881E-2
0.583,0.115,-6.874E-2
0.600,0.114,-6.724E-2
0.617,0.113,-6.462E-2
0.633,0.112,-6.096E-2
0.650,0.110,-5.637E-2
0.667,0.110,-5.121E-2
0.683,0.109,-4.553E-2
0.700,0.109,-3.995E-2
0.717,0.109,-3.499E-2
0.733,0.108,-3.008E-2
0.750,0.108,-2.616E-2
0.767,0.108,-2.224E-2
0.783,0.108,-1.960E-2
0.800,0.108,-1.754E-2
0.817,0.109,-1.631E-2
0.833,0.109,-1.640E-2
0.850,0.110,-1.726E-2
0.867,0.110,-1.930E-2
0.883,0.111,-2.232E-2
0.900,0.111,-2.575E-2
0.917,0.112,-3.020E-2
0.933,0.113,-3.540E-2
0.950,0.114,-4.062E-2
0.967,0.114,-4.642E-2
0.983,0.115,-5.179E-2
1.000,0.116,-5.662E-2
1.017,0.117,-6.091E-2
1.033,0.118,-6.435E-2
1.050,0.119,-6.688E-2
1.067,0.119,-6.817E-2
1.083,0.120,-6.822E-2
1.100,0.120,-6.685E-2
1.117,0.120,-6.451E-2
1.133,0.120,-6.123E-2
1.150,0.119,-5.716E-2
1.167,0.118,-5.218E-2
1.183,0.118,-4.723E-2
1.200,0.117,-4.182E-2
1.217,0.116,-3.643E-2
1.233,0.115,-3.141E-2
1.250,0.115,-2.710E-2
1.267,0.113,-2.317E-2
1.283,0.112,-2.107E-2
1.300,0.111,-1.935E-2
1.317,0.111,-1.916E-2
1.333,0.110,-1.897E-2
1.350,0.110,-2.031E-2
1.367,0.110,-2.260E-2
1.383,0.109,-2.495E-2
1.400,0.108,-2.878E-2
1.417,0.108,-3.332E-2
1.433,0.108,-3.794E-2
1.450,0.108,-4.305E-2
1.467,0.108,-4.856E-2
1.483,0.108,-5.346E-2
1.500,0.109,-5.793E-2
1.517,0.109,-6.180E-2
1.533,0.110,-6.481E-2
1.550,0.111,-6.668E-2
1.567,0.111,-6.731E-2
1.584,0.112,-6.669E-2
1.600,0.113,-6.506E-2
1.617,0.114,-6.213E-2
1.634,0.115,-5.826E-2
1.650,0.116,-5.375E-2
1.667,0.117,-4.893E-2
1.684,0.118,-4.371E-2
1.700,0.118,-3.859E-2
1.717,0.118,-3.365E-2
1.734,0.119,-2.932E-2
1.750,0.119,-2.552E-2
1.767,0.119,-2.254E-2
1.784,0.119,-2.031E-2
1.800,0.119,-1.939E-2
1.817,0.119,-1.925E-2
1.834,0.119,-1.993E-2
1.850,0.118,-2.174E-2
1.867,0.118,-2.434E-2
1.884,0.118,-2.770E-2
1.900,0.117,-3.212E-2
1.917,0.117,-3.687E-2
1.934,0.116,-4.207E-2
1.950,0.115,-4.720E-2
1.967,0.114,-5.227E-2
1.984,0.114,-5.684E-2
2.000,0.113,-6.077E-2
2.017,0.112,-6.403E-2
2.034,0.111,-6.602E-2
2.050,0.110,-6.705E-2
2.067,0.110,-6.671E-2
2.084,0.109,-6.531E-2
2.100,0.109,-6.283E-2
2.117,0.108,-5.933E-2
2.134,0.108,-5.538E-2
2.150,0.108,-5.069E-2
2.167,0.109,-4.591E-2
2.184,0.109,-4.077E-2
2.200,0.110,-3.586E-2
2.217,0.110,-3.108E-2
2.234,0.111,-2.707E-2
2.250,0.111,-2.372E-2
2.267,0.112,-2.062E-2
2.284,0.113,-1.898E-2
2.300,0.114,-1.781E-2
2.317,0.114,-1.785E-2
2.334,0.115,-1.910E-2
2.350,0.116,-2.098E-2
2.367,0.117,-2.387E-2
2.384,0.117,-2.762E-2
2.400,0.118,-3.217E-2
2.417,0.119,-3.742E-2
2.434,0.119,-4.296E-2
2.450,0.119,-4.837E-2
2.467,0.120,-5.372E-2
2.484,0.120,-5.870E-2
2.500,0.120,-6.295E-2
2.517,0.120,-6.607E-2
2.534,0.119,-6.827E-2
2.550,0.119,-6.936E-2
2.567,0.118,-6.889E-2
2.584,0.117,-6.700E-2
2.600,0.116,-6.415E-2
2.617,0.115,-6.022E-2
2.634,0.114,-5.575E-2
2.650,0.112,-5.053E-2
2.667,0.112,-4.505E-2
2.684,0.111,-3.946E-2
2.700,0.110,-3.432E-2
2.717,0.109,-2.967E-2
2.734,0.109,-2.551E-2
2.750,0.108,-2.228E-2
2.767,0.108,-1.983E-2
2.784,0.108,-1.812E-2
2.800,0.108,-1.754E-2
2.817,0.108,-1.803E-2
2.834,0.108,-1.918E-2
2.850,0.108,-2.122E-2
2.867,0.108,-2.419E-2
2.884,0.109,-2.805E-2
2.900,0.110,-3.238E-2
2.917,0.110,-3.737E-2
2.934,0.111,-4.251E-2
2.950,0.112,-4.799E-2
2.967,0.112,-5.291E-2
2.984,0.113,-5.761E-2
3.000,0.115,-6.132E-2
3.017,0.116,-6.425E-2
3.034,0.117,-6.616E-2
3.050,0.118,-6.702E-2
3.067,0.119,-6.650E-2
3.084,0.119,-6.497E-2
3.100,0.120,-6.225E-2
3.117,0.120,-5.876E-2
3.134,0.120,-5.464E-2
3.150,0.120,-5.009E-2
3.167,0.120,-4.518E-2
3.184,0.119,-4.014E-2
3.200,0.119,-3.517E-2
3.217,0.118,-3.047E-2
3.234,0.117,-2.669E-2
3.250,0.117,-2.358E-2
3.267,0.116,-2.138E-2
3.284,0.115,-1.985E-2
3.300,0.114,-1.946E-2
3.317,0.114,-2.000E-2
3.334,0.113,-2.161E-2
3.350,0.112,-2.402E-2
3.367,0.111,-2.707E-2
3.384,0.111,-3.093E-2
3.400,0.110,-3.543E-2
3.417,0.110,-4.024E-2
3.434,0.109,-4.550E-2
3.450,0.109,-5.021E-2
3.467,0.108,-5.499E-2
3.484,0.108,-5.903E-2
3.500,0.108,-6.233E-2
3.517,0.109,-6.468E-2
3.534,0.109,-6.599E-2
3.550,0.110,-6.605E-2
3.567,0.110,-6.505E-2
3.584,0.111,-6.294E-2
3.600,0.112,-5.964E-2
3.617,0.112,-5.592E-2
3.634,0.113,-5.135E-2
3.650,0.114,-4.674E-2
3.667,0.115,-4.164E-2
3.684,0.116,-3.667E-2
3.700,0.117,-3.225E-2
3.717,0.117,-2.814E-2
3.734,0.118,-2.475E-2
3.750,0.118,-2.223E-2
3.767,0.119,-2.063E-2
3.784,0.119,-1.996E-2
3.800,0.119,-2.017E-2
3.817,0.119,-2.136E-2
3.834,0.120,-2.341E-2
3.850,0.120,-2.654E-2
3.867,0.120,-3.027E-2
3.884,0.119,-3.453E-2
3.900,0.119,-3.941E-2
3.917,0.119,-4.442E-2
3.934,0.118,-4.950E-2
3.950,0.117,-5.414E-2
3.967,0.117,-5.839E-2
3.984,0.116,-6.182E-2
4.000,0.115,-6.451E-2
4.017,0.114,-6.602E-2
4.034,0.113,-6.649E-2
4.050,0.112,-6.568E-2
4.067,0.111,-6.387E-2
4.084,0.110,-6.118E-2
4.100,0.109,-5.751E-2
4.117,0.108,-5.334E-2
4.134,0.108,-4.861E-2
4.150,0.108,-4.383E-2
4.167,0.108,-3.905E-2
4.184,0.108,-3.439E-2
4.200,0.108,-3.004E-2
4.217,0.109,-2.612E-2
4.234,0.109,-2.294E-2
4.250,0.110,-2.061E-2
4.267,0.110,-1.914E-2
4.284,0.111,-1.853E-2
4.300,0.112,-1.870E-2
4.317,0.112,-2.007E-2
4.334,0.113,-2.229E-2
4.350,0.114,-2.525E-2
4.367,0.115,-2.914E-2
4.384,0.116,-3.359E-2
4.400,0.117,-3.863E-2
4.417,0.118,-4.394E-2
4.434,0.118,-4.944E-2
4.450,0.119,-5.447E-2
