,mass A,,
t,x,y,
0.000,0.101,-4.459E-2
0.017,0.101,-5.000E-2
0.033,0.101,-5.535E-2
0.050,0.102,-6.056E-2
0.067,0.102,-6.513E-2
0.083,0.103,-6.892E-2
0.100,0.104,-7.165E-2
0.117,0.105,-7.322E-2
0.133,0.106,-7.352E-2
0.150,0.107,-7.241E-2
0.167,0.108,-7.010E-2
0.183,0.109,-6.684E-2
0.200,0.110,-6.249E-2
0.217,0.110,-5.759E-2
0.233,0.111,-5.235E-2
0.250,0.111,-4.812E-2
0.267,0.111,-4.280E-2
0.283,0.112,-3.784E-2
0.300,0.112,-3.337E-2
0.317,0.112,-2.959E-2
0.333,0.112,-2.672E-2
0.350,0.111,-2.479E-2
0.367,0.111,-2.377E-2
0.383,0.110,-2.392E-2
0.400,0.110,-2.488E-2
0.417,0.109,-2.695E-2
0.433,0.109,-2.998E-2
0.450,0.109,-3.377E-2
0.467,0.108,-3.817E-2
0.483,0.107,-4.365E-2
0.500,0.106,-4.902E-2
0.517,0.105,-5.459E-2
0.533,0.105,-5.971E-2
0.550,0.104,-6.432E-2
0.567,0.103,-6.848E-2
0.583,0.102,-7.172E-2
0.600,0.102,-7.396E-2
0.617,0.101,-7.466E-2
0.633,0.101,-7.408E-2
0.650,0.101,-7.218E-2
0.667,0.101,-6.934E-2
0.683,0.101,-6.531E-2
0.700,0.102,-6.071E-2
0.717,0.102,-5.573E-2
0.733,0.103,-5.032E-2
0.750,0.104,-4.508E-2
0.767,0.104,-3.964E-2
0.783,0.105,-3.515E-2
0.800,0.105,-3.096E-2
0.817,0.106,-2.793E-2
0.833,0.107,-2.551E-2
0.850,0.108,-2.390E-2
0.867,0.108,-2.340E-2
0.883,0.109,-2.411E-2
0.900,0.109,-2.542E-2
0.917,0.110,-2.790E-2
0.933,0.110,-3.148E-2
0.950,0.111,-3.548E-2
0.967,0.111,-4.055E-2
0.983,0.112,-4.605E-2
1.000,0.112,-5.168E-2
1.017,0.111,-5.728E-2
1.033,0.111,-6.270E-2
1.050,0.111,-6.716E-2
1.067,0.111,-7.092E-2
1.083,0.110,-7.361E-2
1.100,0.109,-7.526E-2
1.117,0.108,-7.544E-2
1.133,0.107,-7.422E-2
1.150,0.107,-7.177E-2
1.167,0.106,-6.820E-2
1.183,0.105,-6.390E-2
1.200,0.104,-5.889E-2
1.217,0.103,-5.361E-2
1.233,0.103,-4.793E-2
1.250,0.102,-4.244E-2
1.267,0.102,-3.751E-2
1.283,0.102,-3.308E-2
1.300,0.101,-2.943E-2
1.317,0.101,-2.644E-2
1.333,0.101,-2.424E-2
1.350,0.101,-2.290E-2
1.367,0.102,-2.286E-2
1.383,0.102,-2.367E-2
1.400,0.102,-2.559E-2
1.417,0.102,-2.814E-2
1.433,0.103,-3.211E-2
1.450,0.103,-3.608E-2
1.467,0.104,-4.103E-2
1.483,0.105,-4.650E-2
1.500,0.105,-5.122E-2
1.517,0.106,-5.667E-2
1.534,0.107,-6.159E-2
1.550,0.107,-6.605E-2
1.567,0.108,-6.965E-2
1.584,0.109,-7.218E-2
1.600,0.110,-7.349E-2
1.617,0.111,-7.366E-2
1.634,0.111,-7.231E-2
1.650,0.111,-6.974E-2
1.667,0.111,-6.592E-2
1.684,0.112,-6.177E-2
1.700,0.111,-5.694E-2
1.717,0.111,-5.155E-2
1.734,0.110,-4.598E-2
1.750,0.109,-4.045E-2
1.767,0.108,-3.377E-2
1.784,0.108,-2.884E-2
1.800,0.107,-2.462E-2
1.817,0.106,-2.200E-2
1.834,0.105,-1.959E-2
1.850,0.103,-3.381E-2
1.867,0.104,-2.760E-2
1.884,0.105,-2.590E-2
1.900,0.104,-3.278E-2
1.917,0.102,-5.520E-2
1.934,0.102,-4.457E-2
1.950,0.103,-4.110E-2
1.967,0.102,-5.010E-2
1.984,0.102,-7.092E-2
2.000,0.102,-6.344E-2
2.017,0.102,-6.073E-2
2.034,0.102,-6.799E-2
2.050,0.105,-7.060E-2
2.067,0.103,-7.320E-2
2.084,0.102,-7.277E-2
2.100,0.103,-7.277E-2
2.117,0.107,-5.585E-2
2.134,0.106,-6.485E-2
2.150,0.105,-6.810E-2
2.167,0.106,-5.986E-2
2.184,0.109,-3.633E-2
2.200,0.109,-4.533E-2
2.217,0.108,-5.108E-2
2.234,0.109,-4.056E-2
2.250,0.111,-2.538E-2
2.267,0.110,-2.874E-2
2.284,0.110,-3.242E-2
2.300,0.111,-2.657E-2
2.317,0.111,-3.026E-2
2.334,0.111,-2.646E-2
2.350,0.111,-2.483E-2
2.367,0.111,-2.798E-2
2.384,0.110,-4.847E-2
2.400,0.111,-3.806E-2
2.417,0.111,-3.427E-2
2.434,0.111,-4.370E-2
2.450,0.107,-6.702E-2
2.467,0.108,-5.737E-2
2.484,0.109,-5.411E-2
2.500,0.108,-6.301E-2
2.517,0.104,-7.309E-2
2.534,0.106,-7.136E-2
2.550,0.106,-6.919E-2
2.567,0.105,-7.222E-2
2.584,0.101,-6.181E-2
2.600,0.103,-6.843E-2
2.617,0.103,-7.125E-2
2.634,0.103,-6.518E-2
2.650,0.102,-4.240E-2
2.667,0.101,-5.292E-2
2.684,0.101,-5.737E-2
2.700,0.101,-4.804E-2
2.717,0.104,-2.744E-2
2.734,0.103,-3.286E-2
2.750,0.102,-3.828E-2
2.767,0.103,-3.004E-2
