,mass A,,
t,x,y,
0.000,0.116,-3.399E-2
0.017,0.116,-3.824E-2
0.033,0.116,-4.271E-2
0.050,0.116,-4.715E-2
0.067,0.115,-5.177E-2
0.083,0.115,-5.572E-2
0.100,0.114,-5.912E-2
0.117,0.114,-6.168E-2
0.133,0.113,-6.342E-2
0.150,0.112,-6.415E-2
0.167,0.111,-6.386E-2
0.183,0.111,-6.237E-2
0.200,0.110,-5.987E-2
0.217,0.109,-5.685E-2
0.233,0.109,-5.309E-2
0.250,0.108,-4.907E-2
0.267,0.108,-4.470E-2
0.283,0.108,-4.033E-2
0.300,0.108,-3.618E-2
0.317,0.108,-3.226E-2
0.333,0.108,-2.904E-2
0.350,0.108,-2.603E-2
0.367,0.108,-2.414E-2
0.383,0.108,-2.284E-2
0.400,0.109,-2.208E-2
0.417,0.109,-2.238E-2
0.433,0.109,-2.343E-2
0.450,0.110,-2.498E-2
0.467,0.110,-2.773E-2
0.483,0.110,-3.087E-2
0.500,0.111,-3.462E-2
0.517,0.111,-3.869E-2
0.533,0.112,-4.286E-2
0.550,0.112,-4.721E-2
0.567,0.113,-5.147E-2
0.583,0.113,-5.535E-2
0.600,0.113,-5.853E-2
0.617,0.114,-6.108E-2
0.633,0.114,-6.272E-2
0.650,0.114,-6.352E-2
0.667,0.115,-6.303E-2
0.683,0.115,-6.163E-2
0.700,0.115,-5.930E-2
0.717,0.115,-5.627E-2
0.733,0.114,-5.260E-2
0.750,0.114,-4.874E-2
0.767,0.114,-4.442E-2
0.783,0.113,-4.025E-2
0.800,0.113,-3.621E-2
0.817,0.113,-3.243E-2
0.833,0.112,-2.914E-2
0.850,0.112,-2.652E-2
0.867,0.111,-2.484E-2
0.883,0.111,-2.373E-2
0.900,0.110,-2.337E-2
0.917,0.110,-2.395E-2
0.933,0.109,-2.525E-2
0.950,0.109,-2.730E-2
0.967,0.108,-2.991E-2
0.983,0.108,-3.314E-2
1.000,0.107,-3.672E-2
1.017,0.107,-4.065E-2
1.033,0.107,-4.495E-2
1.050,0.107,-4.890E-2
1.067,0.107,-5.273E-2
1.083,0.107,-5.628E-2
1.100,0.107,-5.884E-2
1.117,0.108,-6.077E-2
1.133,0.108,-6.189E-2
1.150,0.109,-6.195E-2
1.167,0.110,-6.119E-2
1.183,0.110,-5.923E-2
1.200,0.111,-5.668E-2
1.217,0.112,-5.330E-2
1.233,0.113,-4.965E-2
1.250,0.114,-4.579E-2
1.267,0.114,-4.173E-2
1.283,0.115,-3.780E-2
1.300,0.115,-3.422E-2
1.317,0.116,-3.095E-2
1.333,0.116,-2.827E-2
1.350,0.116,-2.621E-2
1.367,0.116,-2.494E-2
1.383,0.116,-2.432E-2
1.400,0.116,-2.449E-2
1.417,0.116,-2.535E-2
1.433,0.116,-2.712E-2
1.450,0.115,-2.934E-2
1.467,0.115,-3.228E-2
1.483,0.114,-3.609E-2
1.500,0.113,-3.980E-2
1.517,0.113,-4.364E-2
1.533,0.112,-4.792E-2
1.550,0.111,-5.191E-2
1.567,0.111,-5.527E-2
1.584,0.110,-5.818E-2
1.600,0.109,-6.024E-2
1.617,0.108,-6.157E-2
1.634,0.108,-6.191E-2
1.650,0.107,-6.134E-2
1.667,0.107,-5.979E-2
1.684,0.107,-5.748E-2
1.700,0.107,-5.452E-2
1.717,0.107,-5.092E-2
1.734,0.108,-4.707E-2
1.750,0.108,-4.311E-2
1.767,0.108,-3.912E-2
1.784,0.109,-3.535E-2
1.800,0.109,-3.201E-2
1.817,0.110,-2.877E-2
1.834,0.111,-2.638E-2
1.850,0.111,-2.449E-2
1.867,0.112,-2.371E-2
1.884,0.112,-2.342E-2
1.900,0.113,-2.374E-2
1.917,0.114,-2.481E-2
1.934,0.114,-2.691E-2
1.950,0.115,-2.964E-2
1.967,0.115,-3.314E-2
1.984,0.115,-3.700E-2
2.000,0.116,-4.131E-2
2.017,0.116,-4.555E-2
2.034,0.116,-4.985E-2
2.050,0.116,-5.379E-2
2.067,0.115,-5.743E-2
2.084,0.115,-6.031E-2
2.100,0.115,-6.228E-2
2.117,0.114,-6.330E-2
2.134,0.114,-6.342E-2
2.150,0.113,-6.249E-2
2.167,0.112,-6.056E-2
2.184,0.112,-5.784E-2
2.200,0.111,-5.447E-2
2.217,0.110,-5.063E-2
2.234,0.110,-4.645E-2
2.250,0.109,-4.215E-2
2.267,0.109,-3.800E-2
2.284,0.108,-3.412E-2
2.300,0.108,-3.090E-2
2.317,0.108,-2.798E-2
2.334,0.108,-2.587E-2
2.350,0.107,-2.413E-2
2.367,0.107,-2.340E-2
2.384,0.107,-2.329E-2
2.400,0.108,-2.399E-2
2.417,0.108,-2.525E-2
2.434,0.108,-2.719E-2
2.450,0.108,-2.993E-2
2.467,0.108,-3.347E-2
2.484,0.109,-3.715E-2
2.500,0.109,-4.136E-2
2.517,0.110,-4.532E-2
2.534,0.110,-4.951E-2
2.550,0.111,-5.301E-2
2.567,0.111,-5.647E-2
2.584,0.112,-5.915E-2
2.600,0.113,-6.103E-2
2.617,0.113,-6.197E-2
2.634,0.114,-6.189E-2
2.650,0.114,-6.089E-2
2.667,0.115,-5.922E-2
2.684,0.115,-5.656E-2
2.700,0.115,-5.359E-2
2.717,0.115,-4.975E-2
2.734,0.115,-4.586E-2
2.750,0.115,-4.180E-2
2.767,0.115,-3.805E-2
2.784,0.115,-3.436E-2
2.800,0.114,-3.098E-2
2.817,0.114,-2.841E-2
2.834,0.113,-2.631E-2
2.850,0.113,-2.503E-2
2.867,0.112,-2.461E-2
2.884,0.112,-2.477E-2
2.900,0.111,-2.545E-2
2.917,0.111,-2.711E-2
2.934,0.110,-2.955E-2
2.950,0.109,-3.258E-2
2.967,0.109,-3.567E-2
2.984,0.108,-3.919E-2
3.000,0.108,-4.308E-2
3.017,0.108,-4.685E-2
3.034,0.107,-5.057E-2
3.050,0.107,-5.394E-2
3.067,0.107,-5.678E-2
3.084,0.107,-5.891E-2
3.100,0.107,-6.028E-2
3.117,0.108,-6.063E-2
3.134,0.108,-6.007E-2
3.150,0.109,-5.871E-2
3.167,0.109,-5.643E-2
3.184,0.110,-5.355E-2
3.200,0.111,-5.021E-2
3.217,0.112,-4.649E-2
3.234,0.112,-4.285E-2
3.250,0.113,-3.914E-2
3.267,0.114,-3.548E-2
3.284,0.114,-3.230E-2
3.300,0.115,-2.938E-2
3.317,0.115,-2.743E-2
3.334,0.116,-2.596E-2
3.350,0.116,-2.515E-2
3.367,0.116,-2.508E-2
3.384,0.116,-2.569E-2
3.400,0.116,-2.704E-2
3.417,0.116,-2.915E-2
3.434,0.116,-3.195E-2
3.450,0.116,-3.525E-2
3.467,0.115,-3.889E-2
3.484,0.115,-4.264E-2
3.500,0.114,-4.666E-2
3.517,0.114,-5.040E-2
3.534,0.113,-5.387E-2
3.550,0.112,-5.670E-2
3.567,0.111,-5.905E-2
3.584,0.111,-6.054E-2
3.600,0.110,-6.115E-2
3.617,0.109,-6.090E-2
3.634,0.109,-5.969E-2
3.650,0.108,-5.775E-2
3.667,0.108,-5.493E-2
3.684,0.107,-5.176E-2
3.700,0.107,-4.808E-2
3.717,0.107,-4.430E-2
3.734,0.107,-4.030E-2
3.750,0.108,-3.651E-2
3.767,0.108,-3.326E-2
3.784,0.108,-3.002E-2
3.800,0.109,-2.759E-2
3.817,0.109,-2.533E-2
3.834,0.110,-2.440E-2
3.850,0.110,-2.375E-2
3.867,0.111,-2.412E-2
3.884,0.111,-2.492E-2
3.900,0.112,-2.662E-2
3.917,0.112,-2.906E-2
3.934,0.113,-3.169E-2
3.950,0.114,-3.516E-2
3.967,0.114,-3.914E-2
3.984,0.114,-4.315E-2
4.000,0.115,-4.753E-2
4.017,0.115,-5.153E-2
4.034,0.115,-5.508E-2
4.050,0.115,-5.813E-2
4.067,0.115,-6.047E-2
4.084,0.115,-6.201E-2
4.100,0.115,-6.260E-2
4.117,0.115,-6.211E-2
4.134,0.114,-6.070E-2
4.150,0.114,-5.849E-2
4.167,0.113,-5.551E-2
4.184,0.113,-5.203E-2
4.200,0.112,-4.819E-2
4.217,0.112,-4.390E-2
4.234,0.111,-4.001E-2
4.250,0.110,-3.606E-2
4.267,0.110,-3.268E-2
4.284,0.109,-2.962E-2
4.300,0.109,-2.731E-2
4.317,0.108,-2.568E-2
4.334,0.108,-2.458E-2
4.350,0.108,-2.421E-2
4.367,0.107,-2.460E-2
4.384,0.107,-2.581E-2
4.400,0.107,-2.781E-2
4.417,0.107,-2.992E-2
4.434,0.107,-3.280E-2
4.450,0.107,-3.583E-2
4.467,0.107,-3.971E-2
4.484,0.108,-4.381E-2
4.500,0.108,-4.735E-2
4.517,0.109,-5.114E-2
4.534,0.109,-5.419E-2
4.550,0.110,-5.679E-2
4.567,0.111,-5.876E-2
4.584,0.111,-6.015E-2
4.600,0.112,-6.065E-2
4.617,0.113,-6.010E-2
4.634,0.113,-5.879E-2
4.650,0.114,-5.666E-2
4.667,0.115,-5.405E-2
4.684,0.115,-5.075E-2
4.701,0.116,-4.728E-2
4.717,0.116,-4.353E-2
4.734,0.116,-3.989E-2
4.751,0.116,-3.630E-2
4.767,0.116,-3.309E-2
4.784,0.116,-3.043E-2
4.801,0.115,-2.821E-2
4.817,0.115,-2.675E-2
4.834,0.115,-2.604E-2
4.851,0.114,-2.592E-2
4.867,0.114,-2.654E-2
4.884,0.113,-2.778E-2
4.901,0.112,-2.978E-2
4.917,0.112,-3.234E-2
4.934,0.111,-3.553E-2
4.951,0.110,-3.894E-2
4.967,0.110,-4.258E-2
4.984,0.109,-4.626E-2
5.001,0.108,-4.957E-2
5.017,0.108,-5.294E-2
5.034,0.107,-5.556E-2
5.051,0.107,-5.786E-2
5.067,0.107,-5.927E-2
5.084,0.107,-5.999E-2
5.101,0.107,-5.979E-2
5.117,0.107,-5.866E-2
5.134,0.108,-5.668E-2
5.151,0.108,-5.426E-2
5.167,0.109,-5.118E-2
5.184,0.110,-4.774E-2
5.201,0.110,-4.436E-2
5.217,0.111,-4.051E-2
5.234,0.112,-3.703E-2
5.251,0.112,-3.385E-2
5.267,0.113,-3.096E-2
5.284,0.114,-2.868E-2
5.301,0.114,-2.714E-2
5.317,0.115,-2.626E-2
5.334,0.115,-2.604E-2
5.351,0.116,-2.640E-2
5.367,0.116,-2.747E-2
5.384,0.116,-2.922E-2
5.401,0.116,-3.177E-2
5.417,0.116,-3.463E-2
5.434,0.116,-3.796E-2
5.451,0.116,-4.171E-2
5.467,0.116,-4.536E-2
5.484,0.115,-4.906E-2
5.501,0.115,-5.254E-2
5.517,0.114,-5.542E-2
5.534,0.114,-5.780E-2
5.551,0.113,-5.940E-2
5.567,0.112,-6.035E-2
5.584,0.111,-6.031E-2
5.601,0.110,-5.951E-2
5.617,0.110,-5.790E-2
5.634,0.109,-5.546E-2
5.651,0.108,-5.259E-2
5.667,0.108,-4.919E-2
5.684,0.108,-4.542E-2
5.701,0.108,-4.168E-2
5.717,0.108,-3.818E-2
5.734,0.108,-3.471E-2
5.751,0.108,-3.168E-2
5.767,0.108,-2.919E-2
5.784,0.108,-2.700E-2
5.801,0.108,-2.549E-2
5.817,0.108,-2.481E-2
5.834,0.108,-2.494E-2
5.851,0.109,-2.543E-2
5.867,0.109,-2.660E-2
5.884,0.110,-2.845E-2
5.901,0.110,-3.121E-2
5.917,0.111,-3.437E-2
5.934,0.111,-3.748E-2
5.951,0.112,-4.156E-2
5.967,0.112,-4.541E-2
5.984,0.113,-4.927E-2
6.001,0.113,-5.275E-2
6.017,0.114,-5.587E-2
6.034,0.114,-5.842E-2
6.051,0.115,-6.024E-2
6.067,0.115,-6.118E-2
6.084,0.115,-6.111E-2
6.101,0.115,-6.034E-2
6.117,0.115,-5.850E-2
6.134,0.115,-5.612E-2
6.151,0.114,-5.294E-2
6.167,0.114,-4.954E-2
6.184,0.114,-4.587E-2
6.201,0.113,-4.194E-2
6.217,0.113,-3.823E-2
6.234,0.112,-3.454E-2
6.251,0.112,-3.135E-2
6.267,0.111,-2.907E-2
6.284,0.110,-2.695E-2
6.301,0.110,-2.600E-2
6.317,0.109,-2.535E-2
6.334,0.109,-2.580E-2
6.351,0.108,-2.663E-2
6.367,0.108,-2.774E-2
6.384,0.107,-2.997E-2
6.401,0.107,-3.254E-2
6.417,0.107,-3.538E-2
6.434,0.107,-3.917E-2
6.451,0.107,-4.278E-2
6.467,0.107,-4.651E-2
6.484,0.107,-4.952E-2
6.501,0.107,-5.271E-2
6.517,0.108,-5.522E-2
6.534,0.108,-5.737E-2
6.551,0.109,-5.880E-2
6.567,0.110,-5.951E-2
6.584,0.111,-5.921E-2
6.601,0.111,-5.819E-2
6.617,0.112,-5.633E-2
6.634,0.113,-5.405E-2
6.651,0.114,-5.112E-2
6.667,0.114,-4.796E-2
6.684,0.115,-4.466E-2
6.701,0.115,-4.124E-2
6.717,0.116,-3.774E-2
6.734,0.116,-3.482E-2
6.751,0.116,-3.212E-2
6.767,0.116,-2.993E-2
6.784,0.116,-2.843E-2
6.801,0.116,-2.743E-2
6.817,0.116,-2.717E-2
6.834,0.116,-2.748E-2
6.851,0.115,-2.859E-2
6.867,0.115,-3.020E-2
6.884,0.114,-3.237E-2
6.901,0.114,-3.508E-2
6.917,0.113,-3.813E-2
6.934,0.112,-4.150E-2
6.951,0.111,-4.504E-2
6.967,0.110,-4.821E-2
6.984,0.110,-5.130E-2
7.001,0.109,-5.402E-2
7.017,0.108,-5.625E-2
7.034,0.108,-5.778E-2
7.051,0.107,-5.856E-2
7.067,0.107,-5.865E-2
7.084,0.107,-5.788E-2
7.101,0.107,-5.620E-2
7.117,0.107,-5.410E-2
7.134,0.107,-5.145E-2
7.151,0.108,-4.836E-2
7.167,0.108,-4.507E-2
7.184,0.109,-4.147E-2
7.201,0.110,-3.844E-2
7.217,0.110,-3.512E-2
7.234,0.111,-3.227E-2
7.251,0.112,-2.987E-2
7.267,0.112,-2.816E-2
7.284,0.113,-2.705E-2
7.301,0.114,-2.667E-2
7.317,0.114,-2.688E-2
7.334,0.114,-2.767E-2
7.351,0.115,-2.917E-2
7.367,0.115,-3.133E-2
7.384,0.116,-3.409E-2
7.401,0.116,-3.712E-2
7.417,0.116,-4.037E-2
7.434,0.116,-4.398E-2
7.451,0.116,-4.757E-2
7.467,0.116,-5.100E-2
7.484,0.115,-5.399E-2
7.501,0.115,-5.653E-2
7.517,0.114,-5.831E-2
7.534,0.114,-5.952E-2
7.551,0.113,-5.984E-2
7.567,0.112,-5.926E-2
7.584,0.112,-5.804E-2
7.601,0.111,-5.595E-2
7.617,0.110,-5.332E-2
7.634,0.110,-5.015E-2
7.651,0.109,-4.670E-2
7.667,0.109,-4.319E-2
7.684,0.108,-4.001E-2
7.701,0.108,-3.654E-2
7.717,0.108,-3.352E-2
7.734,0.108,-3.087E-2
7.751,0.108,-2.861E-2
7.768,0.108,-2.687E-2
7.784,0.108,-2.591E-2
7.801,0.108,-2.572E-2
7.818,0.108,-2.587E-2
7.834,0.108,-2.683E-2
7.851,0.108,-2.837E-2
7.868,0.109,-3.058E-2
7.884,0.109,-3.314E-2
7.901,0.110,-3.637E-2
7.918,0.110,-3.990E-2
7.934,0.111,-4.354E-2
7.951,0.111,-4.719E-2
7.968,0.112,-5.060E-2
7.984,0.112,-5.344E-2
8.001,0.113,-5.608E-2
8.018,0.113,-5.801E-2
8.034,0.114,-5.924E-2
8.051,0.114,-5.972E-2
8.068,0.115,-5.930E-2
8.084,0.115,-5.810E-2
8.101,0.115,-5.617E-2
8.118,0.115,-5.355E-2
8.134,0.115,-5.055E-2
8.151,0.115,-4.729E-2
8.168,0.115,-4.361E-2
8.184,0.114,-3.998E-2
8.201,0.114,-3.678E-2
8.218,0.114,-3.346E-2
8.234,0.113,-3.097E-2
8.251,0.113,-2.885E-2
8.268,0.112,-2.756E-2
8.284,0.112,-2.659E-2
8.301,0.111,-2.633E-2
8.318,0.110,-2.694E-2
8.334,0.110,-2.802E-2
8.351,0.109,-3.000E-2
8.368,0.109,-3.210E-2
8.384,0.108,-3.480E-2
8.401,0.108,-3.782E-2
8.418,0.108,-4.094E-2
8.434,0.107,-4.411E-2
8.451,0.107,-4.768E-2
8.468,0.107,-5.097E-2
8.484,0.107,-5.360E-2
8.501,0.107,-5.569E-2
8.518,0.108,-5.726E-2
8.534,0.108,-5.803E-2
8.551,0.109,-5.799E-2
8.568,0.109,-5.725E-2
8.584,0.110,-5.575E-2
8.601,0.111,-5.384E-2
8.618,0.112,-5.117E-2
8.634,0.112,-4.831E-2
8.651,0.113,-4.538E-2
8.668,0.114,-4.213E-2
8.684,0.115,-3.895E-2
8.701,0.115,-3.595E-2
8.718,0.116,-3.337E-2
8.734,0.116,-3.120E-2
8.751,0.116,-2.951E-2
8.768,0.116,-2.860E-2
8.784,0.117,-2.820E-2
8.801,0.117,-2.832E-2
8.818,0.116,-2.908E-2
8.834,0.116,-3.046E-2
8.851,0.116,-3.250E-2
8.868,0.115,-3.494E-2
8.884,0.115,-3.764E-2
8.901,0.114,-4.089E-2
8.918,0.114,-4.398E-2
8.934,0.113,-4.718E-2
8.951,0.112,-5.021E-2
8.968,0.111,-5.275E-2
8.984,0.111,-5.507E-2
9.001,0.110,-5.667E-2
9.018,0.109,-5.765E-2
9.034,0.108,-5.795E-2
9.051,0.108,-5.745E-2
9.068,0.108,-5.618E-2
9.084,0.107,-5.424E-2
9.101,0.107,-5.170E-2
9.118,0.107,-4.895E-2
9.134,0.107,-4.580E-2
9.151,0.108,-4.270E-2
9.168,0.108,-3.952E-2
9.184,0.108,-3.633E-2
9.201,0.109,-3.363E-2
9.218,0.110,-3.104E-2
9.234,0.110,-2.933E-2
9.251,0.111,-2.816E-2
9.268,0.111,-2.738E-2
9.284,0.112,-2.742E-2
9.301,0.112,-2.796E-2
9.318,0.113,-2.918E-2
9.334,0.113,-3.118E-2
9.351,0.114,-3.357E-2
9.368,0.114,-3.649E-2
9.384,0.115,-3.979E-2
9.401,0.115,-4.319E-2
9.418,0.115,-4.656E-2
9.434,0.115,-4.993E-2
9.451,0.115,-5.303E-2
9.468,0.115,-5.559E-2
9.484,0.115,-5.760E-2
9.501,0.115,-5.889E-2
9.518,0.114,-5.943E-2
9.534,0.114,-5.920E-2
9.551,0.113,-5.816E-2
9.568,0.113,-5.634E-2
9.584,0.112,-5.404E-2
9.601,0.112,-5.129E-2
9.618,0.111,-4.819E-2
9.634,0.110,-4.474E-2
9.651,0.110,-4.122E-2
9.668,0.110,-3.784E-2
9.684,0.109,-3.489E-2
9.701,0.109,-3.227E-2
9.718,0.108,-3.040E-2
9.734,0.108,-2.856E-2
9.751,0.108,-2.719E-2
9.768,0.108,-2.690E-2
9.784,0.108,-2.685E-2
9.801,0.108,-2.751E-2
9.818,0.108,-2.884E-2
9.834,0.108,-3.052E-2
9.851,0.108,-3.281E-2
9.868,0.108,-3.603E-2
9.884,0.109,-3.912E-2
9.901,0.109,-4.237E-2
9.918,0.109,-4.566E-2
9.934,0.110,-4.891E-2
9.951,0.110,-5.194E-2
9.968,0.111,-5.434E-2
9.984,0.112,-5.644E-2
10.001,0.112,-5.802E-2
10.018,0.113,-5.869E-2
10.034,0.113,-5.860E-2
10.051,0.114,-5.775E-2
10.068,0.114,-5.617E-2
10.084,0.115,-5.399E-2
10.101,0.115,-5.132E-2
10.118,0.115,-4.832E-2
10.134,0.115,-4.513E-2
10.151,0.115,-4.174E-2
10.168,0.115,-3.847E-2
10.184,0.115,-3.559E-2
10.201,0.115,-3.283E-2
10.218,0.114,-3.088E-2
10.234,0.114,-2.920E-2
10.251,0.114,-2.814E-2
10.268,0.113,-2.781E-2
10.284,0.113,-2.798E-2
10.301,0.112,-2.889E-2
10.318,0.111,-3.012E-2
10.334,0.111,-3.228E-2
10.351,0.110,-3.454E-2
10.368,0.110,-3.750E-2
10.384,0.109,-4.036E-2
10.401,0.109,-4.336E-2
10.418,0.108,-4.655E-2
10.434,0.108,-4.940E-2
10.451,0.108,-5.199E-2
10.468,0.108,-5.420E-2
10.484,0.108,-5.583E-2
10.501,0.108,-5.683E-2
10.518,0.108,-5.692E-2
10.534,0.108,-5.649E-2
10.551,0.109,-5.521E-2
10.568,0.109,-5.351E-2
10.584,0.110,-5.124E-2
10.601,0.110,-4.856E-2
10.618,0.111,-4.565E-2
10.634,0.112,-4.271E-2
10.651,0.113,-3.976E-2
10.668,0.113,-3.699E-2
10.684,0.114,-3.443E-2
10.701,0.115,-3.233E-2
10.718,0.115,-3.075E-2
10.734,0.115,-2.956E-2
10.751,0.116,-2.909E-2
10.768,0.116,-2.908E-2
10.784,0.116,-2.972E-2
10.801,0.116,-3.092E-2
10.818,0.116,-3.262E-2
10.834,0.116,-3.490E-2
10.851,0.116,-3.744E-2
10.868,0.116,-4.017E-2
10.885,0.115,-4.326E-2
10.901,0.115,-4.627E-2
10.918,0.114,-4.929E-2
10.935,0.113,-5.189E-2
10.951,0.113,-5.407E-2
10.968,0.112,-5.565E-2
10.985,0.111,-5.668E-2
11.001,0.110,-5.715E-2
11.018,0.110,-5.678E-2
11.035,0.109,-5.580E-2
11.051,0.108,-5.410E-2
11.068,0.108,-5.195E-2
11.085,0.108,-4.937E-2
11.101,0.107,-4.650E-2
11.118,0.107,-4.340E-2
11.135,0.107,-4.042E-2
11.151,0.108,-3.755E-2
11.168,0.108,-3.476E-2
11.185,0.108,-3.240E-2
11.201,0.108,-3.065E-2
11.218,0.109,-2.915E-2
11.235,0.109,-2.829E-2
11.251,0.110,-2.800E-2
11.268,0.110,-2.836E-2
11.285,0.111,-2.927E-2
11.301,0.111,-3.067E-2
11.318,0.112,-3.291E-2
11.335,0.112,-3.541E-2
11.351,0.113,-3.845E-2
11.368,0.113,-4.161E-2
11.385,0.114,-4.490E-2
11.401,0.114,-4.823E-2
11.418,0.114,-5.124E-2
11.435,0.115,-5.377E-2
11.451,0.115,-5.593E-2
11.468,0.115,-5.749E-2
11.485,0.115,-5.825E-2
11.501,0.115,-5.831E-2
11.518,0.114,-5.762E-2
11.535,0.114,-5.629E-2
11.551,0.114,-5.434E-2
11.568,0.113,-5.190E-2
11.585,0.113,-4.899E-2
11.601,0.112,-4.599E-2
11.618,0.112,-4.261E-2
11.635,0.111,-3.946E-2
11.651,0.111,-3.639E-2
11.668,0.110,-3.394E-2
11.685,0.110,-3.163E-2
11.701,0.109,-2.992E-2
11.718,0.109,-2.864E-2
11.735,0.108,-2.788E-2
11.751,0.108,-2.768E-2
11.768,0.108,-2.817E-2
11.785,0.108,-2.927E-2
11.801,0.108,-3.104E-2
11.818,0.108,-3.290E-2
11.835,0.107,-3.528E-2
11.851,0.108,-3.790E-2
11.868,0.108,-4.124E-2
11.885,0.108,-4.436E-2
11.901,0.108,-4.721E-2
11.918,0.109,-5.025E-2
11.935,0.109,-5.288E-2
11.951,0.110,-5.490E-2
11.968,0.111,-5.660E-2
11.985,0.111,-5.738E-2
12.001,0.112,-5.763E-2
12.018,0.113,-5.709E-2
12.035,0.113,-5.580E-2
12.051,0.114,-5.398E-2
12.068,0.114,-5.164E-2
12.085,0.115,-4.896E-2
12.101,0.115,-4.597E-2
12.118,0.115,-4.282E-2
12.135,0.115,-3.968E-2
12.151,0.116,-3.684E-2
12.168,0.116,-3.414E-2
12.185,0.115,-3.216E-2
12.201,0.115,-3.040E-2
12.218,0.115,-2.925E-2
12.235,0.115,-2.888E-2
12.251,0.114,-2.887E-2
12.268,0.114,-2.949E-2
12.285,0.113,-3.062E-2
12.301,0.113,-3.218E-2
12.318,0.112,-3.444E-2
12.335,0.111,-3.713E-2
12.351,0.111,-3.965E-2
12.368,0.110,-4.279E-2
12.385,0.110,-4.564E-2
12.401,0.109,-4.850E-2
12.418,0.109,-5.104E-2
12.435,0.108,-5.303E-2
12.451,0.108,-5.462E-2
12.468,0.108,-5.579E-2
12.485,0.108,-5.608E-2
12.501,0.108,-5.578E-2
12.518,0.108,-5.475E-2
12.535,0.108,-5.316E-2
12.551,0.109,-5.106E-2
12.568,0.109,-4.861E-2
12.585,0.110,-4.599E-2
12.601,0.110,-4.333E-2
12.618,0.111,-4.042E-2
12.635,0.112,-3.794E-2
12.651,0.112,-3.539E-2
12.668,0.113,-3.326E-2
12.685,0.113,-3.174E-2
12.701,0.114,-3.054E-2
12.718,0.114,-2.982E-2
12.735,0.115,-2.976E-2
12.751,0.115,-3.028E-2
12.768,0.115,-3.120E-2
12.785,0.115,-3.262E-2
12.801,0.115,-3.463E-2
12.818,0.115,-3.694E-2
12.835,0.115,-3.969E-2
12.851,0.115,-4.257E-2
12.868,0.115,-4.546E-2
12.885,0.115,-4.816E-2
12.901,0.114,-5.075E-2
12.918,0.114,-5.292E-2
12.935,0.113,-5.455E-2
12.951,0.113,-5.570E-2
12.968,0.112,-5.627E-2
12.985,0.111,-5.616E-2
13.001,0.111,-5.518E-2
13.018,0.110,-5.376E-2
13.035,0.110,-5.187E-2
13.051,0.109,-4.945E-2
13.068,0.109,-4.675E-2
13.085,0.108,-4.381E-2
13.101,0.108,-4.084E-2
13.118,0.108,-3.816E-2
13.135,0.108,-3.543E-2
13.151,0.108,-3.297E-2
13.168,0.108,-3.133E-2
13.185,0.108,-2.987E-2
13.201,0.108,-2.882E-2
13.218,0.108,-2.848E-2
13.235,0.109,-2.875E-2
13.251,0.109,-2.913E-2
13.268,0.109,-3.063E-2
13.285,0.110,-3.235E-2
13.301,0.110,-3.456E-2
13.318,0.111,-3.716E-2
13.335,0.111,-4.019E-2
13.351,0.112,-4.343E-2
13.368,0.112,-4.659E-2
13.385,0.113,-4.949E-2
13.401,0.113,-5.215E-2
13.418,0.113,-5.434E-2
13.435,0.114,-5.604E-2
13.451,0.114,-5.714E-2
13.468,0.114,-5.763E-2
13.485,0.115,-5.729E-2
13.501,0.115,-5.616E-2
13.518,0.114,-5.441E-2
13.535,0.114,-5.233E-2
13.551,0.114,-4.958E-2
13.568,0.114,-4.661E-2
13.585,0.113,-4.367E-2
13.601,0.113,-4.044E-2
13.618,0.113,-3.754E-2
13.635,0.112,-3.496E-2
13.651,0.112,-3.264E-2
13.668,0.111,-3.085E-2
13.685,0.111,-2.953E-2
13.701,0.110,-2.869E-2
13.718,0.110,-2.849E-2
13.735,0.109,-2.880E-2
13.751,0.109,-2.952E-2
13.768,0.109,-3.107E-2
13.785,0.108,-3.265E-2
13.801,0.108,-3.479E-2
